tf.Tensor(0.915911, shape=(), dtype=float32)
tf.Tensor(1.2298224, shape=(), dtype=float32)
tf.Tensor(0.90111643, shape=(), dtype=float32)
tf.Tensor(0.9036869, shape=(), dtype=float32)
tf.Tensor(0.9412057, shape=(), dtype=float32)
tf.Tensor(0.90995437, shape=(), dtype=float32)
tf.Tensor(0.91742545, shape=(), dtype=float32)
tf.Tensor(0.9036809, shape=(), dtype=float32)
tf.Tensor(0.89400643, shape=(), dtype=float32)
tf.Tensor(0.8666157, shape=(), dtype=float32)
tf.Tensor(0.88671654, shape=(), dtype=float32)
tf.Tensor(0.9327919, shape=(), dtype=float32)
tf.Tensor(1.21035, shape=(), dtype=float32)
tf.Tensor(0.8960361, shape=(), dtype=float32)
tf.Tensor(1.2665762, shape=(), dtype=float32)
tf.Tensor(0.9005839, shape=(), dtype=float32)
tf.Tensor(0.90319186, shape=(), dtype=float32)
tf.Tensor(1.161507, shape=(), dtype=float32)
tf.Tensor(1.319931, shape=(), dtype=float32)
tf.Tensor(0.9058054, shape=(), dtype=float32)
tf.Tensor(0.9329911, shape=(), dtype=float32)
tf.Tensor(0.8867683, shape=(), dtype=float32)
tf.Tensor(1.1363077, shape=(), dtype=float32)
tf.Tensor(1.268298, shape=(), dtype=float32)
tf.Tensor(1.1039346, shape=(), dtype=float32)
tf.Tensor(1.2249767, shape=(), dtype=float32)
tf.Tensor(1.1962891, shape=(), dtype=float32)
tf.Tensor(0.8346674, shape=(), dtype=float32)
tf.Tensor(1.2047461, shape=(), dtype=float32)
tf.Tensor(0.8649412, shape=(), dtype=float32)
tf.Tensor(0.9625869, shape=(), dtype=float32)
tf.Tensor(0.85076815, shape=(), dtype=float32)
tf.Tensor(1.3567905, shape=(), dtype=float32)
tf.Tensor(1.0907022, shape=(), dtype=float32)
tf.Tensor(0.86683655, shape=(), dtype=float32)
tf.Tensor(1.1576613, shape=(), dtype=float32)
tf.Tensor(0.97619915, shape=(), dtype=float32)
tf.Tensor(0.87162495, shape=(), dtype=float32)
tf.Tensor(0.85414594, shape=(), dtype=float32)
tf.Tensor(0.8436302, shape=(), dtype=float32)
tf.Tensor(1.0829957, shape=(), dtype=float32)
tf.Tensor(0.8412999, shape=(), dtype=float32)
tf.Tensor(1.0561455, shape=(), dtype=float32)
tf.Tensor(0.8263483, shape=(), dtype=float32)
tf.Tensor(0.91521674, shape=(), dtype=float32)
tf.Tensor(0.8333619, shape=(), dtype=float32)
tf.Tensor(1.1958268, shape=(), dtype=float32)
tf.Tensor(0.9544299, shape=(), dtype=float32)
tf.Tensor(1.0958058, shape=(), dtype=float32)
tf.Tensor(0.91313493, shape=(), dtype=float32)
tf.Tensor(0.8219101, shape=(), dtype=float32)
tf.Tensor(0.8390969, shape=(), dtype=float32)
tf.Tensor(0.8399687, shape=(), dtype=float32)
tf.Tensor(1.2445843, shape=(), dtype=float32)
tf.Tensor(0.8595252, shape=(), dtype=float32)
tf.Tensor(1.0169805, shape=(), dtype=float32)
tf.Tensor(1.004459, shape=(), dtype=float32)
tf.Tensor(1.0435913, shape=(), dtype=float32)
tf.Tensor(1.0947716, shape=(), dtype=float32)
tf.Tensor(0.8095975, shape=(), dtype=float32)
tf.Tensor(0.89638126, shape=(), dtype=float32)
tf.Tensor(0.81318986, shape=(), dtype=float32)
tf.Tensor(1.2057632, shape=(), dtype=float32)
tf.Tensor(0.8186656, shape=(), dtype=float32)
tf.Tensor(0.81138486, shape=(), dtype=float32)
tf.Tensor(0.94197214, shape=(), dtype=float32)
tf.Tensor(0.8204964, shape=(), dtype=float32)
tf.Tensor(0.81231874, shape=(), dtype=float32)
tf.Tensor(0.8814713, shape=(), dtype=float32)
tf.Tensor(0.8220087, shape=(), dtype=float32)
tf.Tensor(0.79105526, shape=(), dtype=float32)
tf.Tensor(0.82062775, shape=(), dtype=float32)
tf.Tensor(1.0138441, shape=(), dtype=float32)
tf.Tensor(0.8448792, shape=(), dtype=float32)
tf.Tensor(0.8487177, shape=(), dtype=float32)
tf.Tensor(0.7947949, shape=(), dtype=float32)
tf.Tensor(0.7891479, shape=(), dtype=float32)
tf.Tensor(0.77602994, shape=(), dtype=float32)
tf.Tensor(0.9841748, shape=(), dtype=float32)
tf.Tensor(0.90143913, shape=(), dtype=float32)
tf.Tensor(0.791119, shape=(), dtype=float32)
tf.Tensor(0.82035285, shape=(), dtype=float32)
tf.Tensor(0.8273255, shape=(), dtype=float32)
tf.Tensor(0.798816, shape=(), dtype=float32)
tf.Tensor(0.78931725, shape=(), dtype=float32)
tf.Tensor(1.0295411, shape=(), dtype=float32)
tf.Tensor(1.0894302, shape=(), dtype=float32)
tf.Tensor(0.773397, shape=(), dtype=float32)
tf.Tensor(1.1553618, shape=(), dtype=float32)
tf.Tensor(1.0141203, shape=(), dtype=float32)
tf.Tensor(0.847395, shape=(), dtype=float32)
tf.Tensor(0.780198, shape=(), dtype=float32)
tf.Tensor(0.75932944, shape=(), dtype=float32)
tf.Tensor(0.84300476, shape=(), dtype=float32)
tf.Tensor(0.7753776, shape=(), dtype=float32)
tf.Tensor(0.79451597, shape=(), dtype=float32)
tf.Tensor(0.7947712, shape=(), dtype=float32)
tf.Tensor(0.75219494, shape=(), dtype=float32)
tf.Tensor(0.7556774, shape=(), dtype=float32)
tf.Tensor(0.76400346, shape=(), dtype=float32)
tf.Tensor(1.0470376, shape=(), dtype=float32)
tf.Tensor(0.73659605, shape=(), dtype=float32)
tf.Tensor(1.1250503, shape=(), dtype=float32)
tf.Tensor(0.9396272, shape=(), dtype=float32)
tf.Tensor(0.7695297, shape=(), dtype=float32)
tf.Tensor(1.1004329, shape=(), dtype=float32)
tf.Tensor(0.7494936, shape=(), dtype=float32)
tf.Tensor(0.7843577, shape=(), dtype=float32)
tf.Tensor(0.7479022, shape=(), dtype=float32)
tf.Tensor(0.8942046, shape=(), dtype=float32)
tf.Tensor(0.76870793, shape=(), dtype=float32)
tf.Tensor(0.73950636, shape=(), dtype=float32)
tf.Tensor(0.8927908, shape=(), dtype=float32)
tf.Tensor(1.0209861, shape=(), dtype=float32)
tf.Tensor(0.7226658, shape=(), dtype=float32)
tf.Tensor(0.79319817, shape=(), dtype=float32)
tf.Tensor(0.83904153, shape=(), dtype=float32)
tf.Tensor(1.1324911, shape=(), dtype=float32)
tf.Tensor(0.73545915, shape=(), dtype=float32)
tf.Tensor(0.72064734, shape=(), dtype=float32)
tf.Tensor(0.8590064, shape=(), dtype=float32)
tf.Tensor(0.72002274, shape=(), dtype=float32)
tf.Tensor(0.8379379, shape=(), dtype=float32)
tf.Tensor(0.8206399, shape=(), dtype=float32)
tf.Tensor(1.1535558, shape=(), dtype=float32)
tf.Tensor(0.79354614, shape=(), dtype=float32)
tf.Tensor(0.7832262, shape=(), dtype=float32)
tf.Tensor(0.830134, shape=(), dtype=float32)
tf.Tensor(0.69850725, shape=(), dtype=float32)
tf.Tensor(0.7248386, shape=(), dtype=float32)
tf.Tensor(0.9790658, shape=(), dtype=float32)
tf.Tensor(0.6838304, shape=(), dtype=float32)
tf.Tensor(0.72296613, shape=(), dtype=float32)
tf.Tensor(1.1995815, shape=(), dtype=float32)
tf.Tensor(0.68120056, shape=(), dtype=float32)
tf.Tensor(0.9035992, shape=(), dtype=float32)
tf.Tensor(0.6836153, shape=(), dtype=float32)
tf.Tensor(1.1311038, shape=(), dtype=float32)
tf.Tensor(0.7156988, shape=(), dtype=float32)
tf.Tensor(0.72755474, shape=(), dtype=float32)
tf.Tensor(0.828073, shape=(), dtype=float32)
tf.Tensor(0.6825482, shape=(), dtype=float32)
tf.Tensor(0.6674991, shape=(), dtype=float32)
tf.Tensor(0.67726856, shape=(), dtype=float32)
tf.Tensor(0.6932906, shape=(), dtype=float32)
tf.Tensor(0.83000183, shape=(), dtype=float32)
tf.Tensor(0.67836416, shape=(), dtype=float32)
tf.Tensor(0.6930917, shape=(), dtype=float32)
tf.Tensor(0.74698544, shape=(), dtype=float32)
tf.Tensor(0.6800214, shape=(), dtype=float32)
tf.Tensor(0.7354412, shape=(), dtype=float32)
tf.Tensor(0.80824906, shape=(), dtype=float32)
tf.Tensor(1.0732335, shape=(), dtype=float32)
tf.Tensor(0.6434417, shape=(), dtype=float32)
tf.Tensor(0.6836313, shape=(), dtype=float32)
tf.Tensor(0.7234426, shape=(), dtype=float32)
tf.Tensor(0.77696687, shape=(), dtype=float32)
tf.Tensor(0.8213377, shape=(), dtype=float32)
tf.Tensor(0.6828493, shape=(), dtype=float32)
tf.Tensor(0.64987534, shape=(), dtype=float32)
tf.Tensor(0.7735928, shape=(), dtype=float32)
tf.Tensor(0.6616721, shape=(), dtype=float32)
tf.Tensor(1.0169971, shape=(), dtype=float32)
tf.Tensor(0.6396918, shape=(), dtype=float32)
tf.Tensor(0.6334001, shape=(), dtype=float32)
tf.Tensor(0.7173932, shape=(), dtype=float32)
tf.Tensor(0.6313241, shape=(), dtype=float32)
tf.Tensor(0.64550006, shape=(), dtype=float32)
tf.Tensor(0.7249837, shape=(), dtype=float32)
tf.Tensor(0.67091244, shape=(), dtype=float32)
tf.Tensor(0.6464271, shape=(), dtype=float32)
tf.Tensor(0.98015577, shape=(), dtype=float32)
tf.Tensor(0.6260094, shape=(), dtype=float32)
tf.Tensor(0.6857249, shape=(), dtype=float32)
tf.Tensor(0.81346416, shape=(), dtype=float32)
tf.Tensor(0.78632593, shape=(), dtype=float32)
tf.Tensor(0.9940657, shape=(), dtype=float32)
tf.Tensor(0.62685525, shape=(), dtype=float32)
tf.Tensor(0.83653736, shape=(), dtype=float32)
tf.Tensor(0.8714272, shape=(), dtype=float32)
tf.Tensor(1.1042784, shape=(), dtype=float32)
tf.Tensor(0.6885804, shape=(), dtype=float32)
tf.Tensor(0.9608325, shape=(), dtype=float32)
tf.Tensor(0.7421729, shape=(), dtype=float32)
tf.Tensor(0.6132434, shape=(), dtype=float32)
tf.Tensor(0.8249175, shape=(), dtype=float32)
tf.Tensor(0.6188475, shape=(), dtype=float32)
tf.Tensor(0.77411187, shape=(), dtype=float32)
tf.Tensor(1.0270121, shape=(), dtype=float32)
tf.Tensor(0.6983567, shape=(), dtype=float32)
tf.Tensor(0.6702161, shape=(), dtype=float32)
tf.Tensor(0.8560013, shape=(), dtype=float32)
tf.Tensor(0.59861404, shape=(), dtype=float32)
tf.Tensor(0.6732107, shape=(), dtype=float32)
tf.Tensor(0.5950095, shape=(), dtype=float32)
tf.Tensor(0.67736727, shape=(), dtype=float32)
tf.Tensor(0.5694261, shape=(), dtype=float32)
tf.Tensor(0.8654333, shape=(), dtype=float32)
tf.Tensor(0.7597475, shape=(), dtype=float32)
tf.Tensor(1.1218652, shape=(), dtype=float32)
tf.Tensor(0.8150585, shape=(), dtype=float32)
tf.Tensor(0.5893594, shape=(), dtype=float32)
tf.Tensor(0.6114477, shape=(), dtype=float32)
tf.Tensor(0.57779217, shape=(), dtype=float32)
tf.Tensor(0.89502126, shape=(), dtype=float32)
tf.Tensor(0.6105267, shape=(), dtype=float32)
tf.Tensor(0.58783615, shape=(), dtype=float32)
tf.Tensor(0.76540893, shape=(), dtype=float32)
tf.Tensor(0.93432313, shape=(), dtype=float32)
tf.Tensor(0.73766184, shape=(), dtype=float32)
tf.Tensor(0.99353874, shape=(), dtype=float32)
tf.Tensor(0.6287384, shape=(), dtype=float32)
tf.Tensor(0.6636564, shape=(), dtype=float32)
tf.Tensor(0.5357639, shape=(), dtype=float32)
tf.Tensor(0.6933511, shape=(), dtype=float32)
tf.Tensor(0.52099687, shape=(), dtype=float32)
tf.Tensor(0.7198222, shape=(), dtype=float32)
tf.Tensor(0.5551377, shape=(), dtype=float32)
tf.Tensor(0.5207709, shape=(), dtype=float32)
tf.Tensor(0.9004583, shape=(), dtype=float32)
tf.Tensor(0.56652945, shape=(), dtype=float32)
tf.Tensor(0.6097199, shape=(), dtype=float32)
tf.Tensor(0.532888, shape=(), dtype=float32)
tf.Tensor(0.8417387, shape=(), dtype=float32)
tf.Tensor(0.8729688, shape=(), dtype=float32)
tf.Tensor(0.5127365, shape=(), dtype=float32)
tf.Tensor(1.0051517, shape=(), dtype=float32)
tf.Tensor(0.6526259, shape=(), dtype=float32)
tf.Tensor(0.51900715, shape=(), dtype=float32)
tf.Tensor(0.5245979, shape=(), dtype=float32)
tf.Tensor(1.0320126, shape=(), dtype=float32)
tf.Tensor(0.59524333, shape=(), dtype=float32)
tf.Tensor(0.85465676, shape=(), dtype=float32)
tf.Tensor(0.5275051, shape=(), dtype=float32)
tf.Tensor(0.6839205, shape=(), dtype=float32)
tf.Tensor(0.53261197, shape=(), dtype=float32)
tf.Tensor(0.88628924, shape=(), dtype=float32)
tf.Tensor(0.71003926, shape=(), dtype=float32)
tf.Tensor(0.58013564, shape=(), dtype=float32)
tf.Tensor(0.46918482, shape=(), dtype=float32)
tf.Tensor(0.47884884, shape=(), dtype=float32)
tf.Tensor(0.6683345, shape=(), dtype=float32)
tf.Tensor(0.56243575, shape=(), dtype=float32)
tf.Tensor(0.52406114, shape=(), dtype=float32)
tf.Tensor(0.9139425, shape=(), dtype=float32)
tf.Tensor(0.670386, shape=(), dtype=float32)
tf.Tensor(0.5503782, shape=(), dtype=float32)
tf.Tensor(1.0787708, shape=(), dtype=float32)
tf.Tensor(0.6016936, shape=(), dtype=float32)
tf.Tensor(0.60195726, shape=(), dtype=float32)
tf.Tensor(0.89473903, shape=(), dtype=float32)
tf.Tensor(0.6366347, shape=(), dtype=float32)
tf.Tensor(0.8687224, shape=(), dtype=float32)
tf.Tensor(0.5085874, shape=(), dtype=float32)
tf.Tensor(0.7490387, shape=(), dtype=float32)
tf.Tensor(0.5504101, shape=(), dtype=float32)
tf.Tensor(0.60028684, shape=(), dtype=float32)
tf.Tensor(0.8633609, shape=(), dtype=float32)
tf.Tensor(0.4369268, shape=(), dtype=float32)
tf.Tensor(0.5106586, shape=(), dtype=float32)
tf.Tensor(0.7356578, shape=(), dtype=float32)
tf.Tensor(0.5211655, shape=(), dtype=float32)
tf.Tensor(0.6481288, shape=(), dtype=float32)
tf.Tensor(0.7659358, shape=(), dtype=float32)
tf.Tensor(0.6184476, shape=(), dtype=float32)
tf.Tensor(0.60607994, shape=(), dtype=float32)
tf.Tensor(0.8759595, shape=(), dtype=float32)
tf.Tensor(0.47031736, shape=(), dtype=float32)
tf.Tensor(0.73763365, shape=(), dtype=float32)
tf.Tensor(0.6136497, shape=(), dtype=float32)
tf.Tensor(0.8201227, shape=(), dtype=float32)
tf.Tensor(0.5376531, shape=(), dtype=float32)
tf.Tensor(0.44980383, shape=(), dtype=float32)
tf.Tensor(0.9991111, shape=(), dtype=float32)
tf.Tensor(0.62738645, shape=(), dtype=float32)
tf.Tensor(0.4932892, shape=(), dtype=float32)
tf.Tensor(0.55185366, shape=(), dtype=float32)
tf.Tensor(0.47780976, shape=(), dtype=float32)
tf.Tensor(0.82840234, shape=(), dtype=float32)
tf.Tensor(0.5010132, shape=(), dtype=float32)
tf.Tensor(0.5679981, shape=(), dtype=float32)
tf.Tensor(0.4361137, shape=(), dtype=float32)
tf.Tensor(0.55088735, shape=(), dtype=float32)
tf.Tensor(0.4777101, shape=(), dtype=float32)
tf.Tensor(1.0591846, shape=(), dtype=float32)
tf.Tensor(0.49363372, shape=(), dtype=float32)
tf.Tensor(0.49586812, shape=(), dtype=float32)
tf.Tensor(0.4629583, shape=(), dtype=float32)
tf.Tensor(0.53179276, shape=(), dtype=float32)
tf.Tensor(0.5393527, shape=(), dtype=float32)
tf.Tensor(0.6492715, shape=(), dtype=float32)
tf.Tensor(0.6401143, shape=(), dtype=float32)
tf.Tensor(0.84688133, shape=(), dtype=float32)
tf.Tensor(0.41590592, shape=(), dtype=float32)
tf.Tensor(0.43716034, shape=(), dtype=float32)
tf.Tensor(0.39991102, shape=(), dtype=float32)
tf.Tensor(0.6511113, shape=(), dtype=float32)
tf.Tensor(0.4068462, shape=(), dtype=float32)
tf.Tensor(0.54075646, shape=(), dtype=float32)
tf.Tensor(0.40344432, shape=(), dtype=float32)
tf.Tensor(0.45992285, shape=(), dtype=float32)
tf.Tensor(0.81317776, shape=(), dtype=float32)
tf.Tensor(0.3992209, shape=(), dtype=float32)
tf.Tensor(0.4020552, shape=(), dtype=float32)
tf.Tensor(0.9510721, shape=(), dtype=float32)
tf.Tensor(0.5969786, shape=(), dtype=float32)
tf.Tensor(0.47186562, shape=(), dtype=float32)
tf.Tensor(0.76762325, shape=(), dtype=float32)
tf.Tensor(0.53917694, shape=(), dtype=float32)
tf.Tensor(0.40425068, shape=(), dtype=float32)
tf.Tensor(0.41915894, shape=(), dtype=float32)
tf.Tensor(0.4226671, shape=(), dtype=float32)
tf.Tensor(0.8194297, shape=(), dtype=float32)
tf.Tensor(0.58032125, shape=(), dtype=float32)
tf.Tensor(0.6527215, shape=(), dtype=float32)
tf.Tensor(0.4812903, shape=(), dtype=float32)
tf.Tensor(0.5253605, shape=(), dtype=float32)
tf.Tensor(1.0093809, shape=(), dtype=float32)
tf.Tensor(0.56958026, shape=(), dtype=float32)
tf.Tensor(0.6883497, shape=(), dtype=float32)
tf.Tensor(0.696015, shape=(), dtype=float32)
tf.Tensor(0.40347663, shape=(), dtype=float32)
tf.Tensor(0.69612503, shape=(), dtype=float32)
tf.Tensor(0.7547137, shape=(), dtype=float32)
tf.Tensor(0.7807842, shape=(), dtype=float32)
tf.Tensor(0.3592092, shape=(), dtype=float32)
tf.Tensor(0.34501567, shape=(), dtype=float32)
tf.Tensor(0.5392112, shape=(), dtype=float32)
tf.Tensor(0.3502328, shape=(), dtype=float32)
tf.Tensor(0.42865843, shape=(), dtype=float32)
tf.Tensor(0.7694403, shape=(), dtype=float32)
tf.Tensor(0.4727226, shape=(), dtype=float32)
tf.Tensor(0.39863402, shape=(), dtype=float32)
tf.Tensor(0.6562052, shape=(), dtype=float32)
tf.Tensor(0.9914731, shape=(), dtype=float32)
tf.Tensor(0.42680734, shape=(), dtype=float32)
tf.Tensor(0.3880821, shape=(), dtype=float32)
tf.Tensor(0.4230821, shape=(), dtype=float32)
tf.Tensor(0.325946, shape=(), dtype=float32)
tf.Tensor(0.7365111, shape=(), dtype=float32)
tf.Tensor(0.5488154, shape=(), dtype=float32)
tf.Tensor(0.8340894, shape=(), dtype=float32)
tf.Tensor(0.3799912, shape=(), dtype=float32)
tf.Tensor(0.42634648, shape=(), dtype=float32)
tf.Tensor(0.42581198, shape=(), dtype=float32)
tf.Tensor(0.33914977, shape=(), dtype=float32)
tf.Tensor(0.97448117, shape=(), dtype=float32)
tf.Tensor(0.33496544, shape=(), dtype=float32)
tf.Tensor(0.9211484, shape=(), dtype=float32)
tf.Tensor(0.46080515, shape=(), dtype=float32)
tf.Tensor(0.86612993, shape=(), dtype=float32)
tf.Tensor(0.4635729, shape=(), dtype=float32)
tf.Tensor(0.52489954, shape=(), dtype=float32)
tf.Tensor(0.9317798, shape=(), dtype=float32)
tf.Tensor(0.8841575, shape=(), dtype=float32)
tf.Tensor(0.31754953, shape=(), dtype=float32)
tf.Tensor(0.85882175, shape=(), dtype=float32)
tf.Tensor(0.73065585, shape=(), dtype=float32)
tf.Tensor(0.33856896, shape=(), dtype=float32)
tf.Tensor(0.38415495, shape=(), dtype=float32)
tf.Tensor(0.3702666, shape=(), dtype=float32)
tf.Tensor(0.5041708, shape=(), dtype=float32)
tf.Tensor(0.4433723, shape=(), dtype=float32)
tf.Tensor(0.34462366, shape=(), dtype=float32)
tf.Tensor(0.5883922, shape=(), dtype=float32)
tf.Tensor(0.7911169, shape=(), dtype=float32)
tf.Tensor(0.2942036, shape=(), dtype=float32)
tf.Tensor(0.8055543, shape=(), dtype=float32)
tf.Tensor(0.28640407, shape=(), dtype=float32)
tf.Tensor(0.79084206, shape=(), dtype=float32)
tf.Tensor(0.7929043, shape=(), dtype=float32)
tf.Tensor(0.5802224, shape=(), dtype=float32)
tf.Tensor(0.37127566, shape=(), dtype=float32)
tf.Tensor(0.9267987, shape=(), dtype=float32)
tf.Tensor(0.319833, shape=(), dtype=float32)
tf.Tensor(0.29292494, shape=(), dtype=float32)
tf.Tensor(0.3114624, shape=(), dtype=float32)
tf.Tensor(0.3052761, shape=(), dtype=float32)
tf.Tensor(0.9187265, shape=(), dtype=float32)
tf.Tensor(0.26713076, shape=(), dtype=float32)
tf.Tensor(0.5732621, shape=(), dtype=float32)
tf.Tensor(0.41957775, shape=(), dtype=float32)
tf.Tensor(0.2838102, shape=(), dtype=float32)
tf.Tensor(0.4482947, shape=(), dtype=float32)
tf.Tensor(0.24720038, shape=(), dtype=float32)
tf.Tensor(0.8632641, shape=(), dtype=float32)
tf.Tensor(0.49844494, shape=(), dtype=float32)
tf.Tensor(0.34439436, shape=(), dtype=float32)
tf.Tensor(0.27805308, shape=(), dtype=float32)
tf.Tensor(0.48288617, shape=(), dtype=float32)
tf.Tensor(0.2809369, shape=(), dtype=float32)
tf.Tensor(0.52128035, shape=(), dtype=float32)
tf.Tensor(0.24185975, shape=(), dtype=float32)
tf.Tensor(0.9178317, shape=(), dtype=float32)
tf.Tensor(0.46712884, shape=(), dtype=float32)
tf.Tensor(0.25354934, shape=(), dtype=float32)
